"codigo_producto","caja_grosor_mm","caja_exterior_largo","caja_exterior_ancho","caja_exterior_alto","caja_interior_largo","caja_interior_ancho","caja_interior_alto","perimetro_caja_m","cantidad_cajas_alto","cantidad_cajas_largo","cantidad_cajas_ancho","cantidad_cajas_total","utilizacion","caja_tipo_id","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_bakersfield","volumen_producto_planta_monterrey","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","cantidad_productos","volumen_tipo_planta_buenos_aires","volumen_tipo_planta_curitiba","volumen_tipo_planta_santiago","volumen_tipo_planta_monterrey","volumen_tipo_planta_bakersfield","costo_unitario_base","costo_total_base","descuento_planta_buenos_aires","descuento_planta_curitiba","descuento_planta_santiago","descuento_planta_monterrey","descuento_planta_bakersfield","costo_unitario_planta_buenos_aires","costo_unitario_planta_curitiba","costo_unitario_planta_santiago","costo_unitario_planta_monterrey","costo_unitario_planta_bakersfield","costo_por_pallet","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_total","costo_pallet_planta_buenos_aires","costo_pallet_planta_curitiba","costo_pallet_planta_santiago","costo_pallet_planta_monterrey","costo_pallet_planta_bakersfield","costo_pallets_total"
"BR0224",3,398.631371988138,268.663912939518,149.816611467009,392.631371988138,262.663912939518,143.816611467009,1.33459056985531,12,2,4,96,0.891391061811762,12,10207,26712,0,0,36919,0,36919,0,0,0,0,384.572916666667,0,0,0,384.572916666667,2,0,225912,0,0,0,0.6,67773.6,10,-20,10,10,10,0.66,0.48,0.66,0.66,0.66,150,0,17721.12,0,0,0,17721.12,0,57685.9375,0,0,0,57685.9375
"BR0225",3,398.631371988138,268.663912939518,149.816611467009,392.631371988138,262.663912939518,143.816611467009,1.33459056985531,12,2,4,96,0.891391061811762,12,3640,72397,0,0,76037,0,76037,0,0,0,0,792.052083333333,0,0,0,792.052083333333,2,0,225912,0,0,0,0.6,67773.6,10,-20,10,10,10,0.66,0.48,0.66,0.66,0.66,150,0,36497.76,0,0,0,36497.76,0,118807.8125,0,0,0,118807.8125
"BR0226",3,398.963977944114,276.919861172734,179.203626516496,392.963977944114,270.919861172734,173.203626516496,1.3517676782337,10,2,4,80,0.916602069961896,21,3212,18277,0,0,21489,0,7303,14186,0,0,0,91.2875,177.325,0,0,268.6125,6,0,950298,772890,0,0,0.6,172318.8,10,-20,-20,10,10,0.66,0.48,0.48,0.66,0.66,150,0,3505.44,6809.28,0,0,10314.72,0,13693.125,26598.75,0,0,40291.875
"BR0227",3,399.259674904599,239.837820648833,196.052733420557,393.259674904599,233.837820648833,190.052733420557,1.27819499110686,9,2,5,90,0.977788198095524,26,1727,63340,0,0,65067,0,65067,0,0,0,0,722.966666666667,0,0,0,722.966666666667,3,0,2047293,544641,0,0,0.6,518386.8,10,-30,-20,10,10,0.66,0.42,0.48,0.66,0.66,150,0,27328.14,0,0,0,27328.14,0,108445,0,0,0,108445
"BR0228",3,398.963977944114,276.919861172734,179.203626516496,392.963977944114,270.919861172734,173.203626516496,1.3517676782337,10,2,4,80,0.916602069961896,21,5200,30741,0,0,35941,0,5834,30107,0,0,0,72.925,376.3375,0,0,449.2625,6,0,950298,772890,0,0,0.6,172318.8,10,-20,-20,10,10,0.66,0.48,0.48,0.66,0.66,150,0,2800.32,14451.36,0,0,17251.68,0,10938.75,56450.625,0,0,67389.375
"BR0229",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,2,163733,0,0,163735,0,143834,19901,0,0,0,1997.69444444444,276.402777777778,0,0,2274.09722222222,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,0,60410.28,9552.48,0,0,69962.76,0,299654.166666667,41460.4166666667,0,0,341114.583333333
"BR0230",3,399.727283445585,299.78815753376,149.939735003316,393.727283445585,293.78815753376,143.939735003316,1.39903088195869,12,2,4,96,0.998211339288231,42,164,2062,0,0,2226,0,511,1715,0,0,0,5.32291666666667,17.8645833333333,0,0,23.1875,6,59790,139188,99384,44874,903528,0.6,124676.4,10,0,10,10,-20,0.66,0.6,0.66,0.66,0.48,150,0,306.6,1131.9,0,0,1438.5,0,798.4375,2679.6875,0,0,3478.125
"BR0231",3,399.789976507924,298.39926405273,178.172392210324,393.789976507924,292.39926405273,172.172392210324,1.39637848112131,10,2,4,80,0.984048058693944,44,2,1901,0,0,1903,0,0,1903,0,0,0,0,23.7875,0,0,23.7875,8,0,0,849440,0,6262376,0.6,533386.2,10,10,-20,10,-30,0.66,0.66,0.48,0.66,0.42,150,0,0,913.44,0,0,913.44,0,0,3568.125,0,0,3568.125
"BR0232",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,11594,0,0,0,11594,0,0,11594,0,0,0,0,207.035714285714,0,0,207.035714285714,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,4869.48,0,0,4869.48,0,0,31055.3571428571,0,0,31055.3571428571
"BR0233",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,0,1,443343,0,443344,0,0,443344,0,0,0,0,9236.33333333333,0,0,9236.33333333333,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,0,0,186204.48,0,0,186204.48,0,0,1385450,0,0,1385450
"BR0234",3,398.963977944114,276.919861172734,179.203626516496,392.963977944114,270.919861172734,173.203626516496,1.3517676782337,10,2,4,80,0.916602069961896,21,62225,0,1,0,62226,0,62226,0,0,0,0,777.825,0,0,0,777.825,6,0,950298,772890,0,0,0.6,172318.8,10,-20,-20,10,10,0.66,0.48,0.48,0.66,0.66,150,0,29868.48,0,0,0,29868.48,0,116673.75,0,0,0,116673.75
"BR0235",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,8667,0,2659,0,11326,11326,0,0,0,0,202.25,0,0,0,0,202.25,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,5436.48,0,0,0,0,5436.48,30337.5,0,0,0,0,30337.5
"BR0236",3,399.926643810439,277.254614848935,255.936472350173,393.926643810439,271.254614848935,249.936472350173,1.35436251731875,7,2,4,56,0.919677561683307,56,80935,0,5395,0,86330,86330,0,0,0,0,1541.60714285714,0,0,0,0,1541.60714285714,20,3032900,39372600,14009120,29426500,20363600,0.6,3186141.6,-20,-30,-30,-30,-30,0.48,0.42,0.42,0.42,0.42,150,41438.4,0,0,0,0,41438.4,231241.071428571,0,0,0,0,231241.071428571
"BR0237",3,399.288142989791,299.489681815439,249.106387964785,393.288142989791,293.489681815439,243.106387964785,1.39755564961046,7,2,4,56,0.965378076026621,27,16762,1,0,0,16763,0,0,16763,0,0,0,0,299.339285714286,0,0,299.339285714286,8,0,0,4619800,0,4011408,0.6,647340.6,10,10,-30,10,-30,0.66,0.66,0.42,0.66,0.42,150,0,0,7040.46,0,0,7040.46,0,0,44900.8928571429,0,0,44900.8928571429
"BR0238",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,196,0,38089,0,38285,0,0,38285,0,0,0,0,683.660714285714,0,0,683.660714285714,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,16079.7,0,0,16079.7,0,0,102549.107142857,0,0,102549.107142857
"BR0239",3,398.065471387297,239.576210143892,268.412056686635,392.065471387297,233.576210143892,262.412056686635,1.27528336306238,6,2,5,60,0.888807540955237,9,1534176,2,9,1004,1535191,0,1165678,369513,0,0,0,19427.9666666667,6158.55,0,0,25586.5166666667,4,140,6737440,2635752,108,124,0.6,1406034.6,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,489584.76,155195.46,0,0,644780.22,0,2914195,923782.5,0,0,3837977.5
"BR0240",3,398.065471387297,239.576210143892,268.412056686635,392.065471387297,233.576210143892,262.412056686635,1.27528336306238,6,2,5,60,0.888807540955237,9,1,0,146137,0,146138,0,110963,35175,0,0,0,1849.38333333333,586.25,0,0,2435.63333333333,4,140,6737440,2635752,108,124,0.6,1406034.6,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,46604.46,14773.5,0,0,61377.96,0,277407.5,87937.5,0,0,365345
"BR0241",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,8244,0,13085,0,21329,0,21329,0,0,0,0,380.875,0,0,0,380.875,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,8958.18,0,0,0,8958.18,0,57131.25,0,0,0,57131.25
"BR0242",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,102787,0,0,0,102787,0,102787,0,0,0,0,1835.48214285714,0,0,0,1835.48214285714,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,43170.54,0,0,0,43170.54,0,275322.321428571,0,0,0,275322.321428571
"BR0243",3,399.403325358649,299.531366951489,290.889912118574,393.403325358649,293.531366951489,284.889912118574,1.39786938462028,6,2,4,48,0.966674237571528,30,733361,28205,119454,0,881020,0,0,881020,0,0,0,0,18354.5833333333,0,0,18354.5833333333,14,15200626,9823324,16858856,0,0,0.6,1794977.4,-30,-30,-30,10,10,0.42,0.42,0.42,0.66,0.66,150,0,0,370028.4,0,0,370028.4,0,0,2753187.5,0,0,2753187.5
"BR0244",3,399.288142989791,299.489681815439,249.106387964785,393.288142989791,293.489681815439,243.106387964785,1.39755564961046,7,2,4,56,0.965378076026621,27,541199,0,6696,0,547895,0,0,547895,0,0,0,0,9783.83928571429,0,0,9783.83928571429,8,0,0,4619800,0,4011408,0.6,647340.6,10,10,-30,10,-30,0.66,0.66,0.42,0.66,0.42,150,0,0,230115.9,0,0,230115.9,0,0,1467575.89285714,0,0,1467575.89285714
"BR0245",3,399.555282378015,238.973500554299,244.125950324208,393.555282378015,232.973500554299,238.125950324208,1.27705756586463,7,2,5,70,0.944267127028848,33,20724,0,0,0,20724,20724,0,0,0,0,296.057142857143,0,0,0,0,296.057142857143,12,1379580,1519512,645816,0,0,0.6,177245.4,-20,-20,-10,10,10,0.48,0.48,0.54,0.66,0.66,150,9947.52,0,0,0,0,9947.52,44408.5714285714,0,0,0,0,44408.5714285714
"BR0246",3,397.471079795313,239.630666481262,254.209749977919,391.471079795313,233.630666481262,248.209749977919,1.27420349255315,7,2,5,70,0.980831569193078,7,152096,0,1255,0,153351,153351,0,0,0,0,2190.72857142857,0,0,0,0,2190.72857142857,2,306702,66480,0,0,0,0.6,111954.6,-20,0,10,10,10,0.48,0.6,0.66,0.66,0.66,150,73608.48,0,0,0,0,73608.48,328609.285714286,0,0,0,0,328609.285714286
"BR0247",3,399.877441753675,277.234396359934,298.438073667139,393.877441753675,271.234396359934,292.438073667139,1.35422367622722,6,2,4,48,0.919021653979895,50,2,0,660044,742,660788,0,660788,0,0,0,0,13766.4166666667,0,0,0,13766.4166666667,9,0,9281511,4539762,0,0,0.6,921418.2,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,277530.96,0,0,0,277530.96,0,2064962.5,0,0,0,2064962.5
"BR0248",3,399.601957405569,286.627219137481,317.550127412735,393.601957405569,280.627219137481,311.550127412735,1.3724583530861,5,2,4,40,0.841925341180126,36,0,0,576148,0,576148,576148,0,0,0,0,14403.7,0,0,0,0,14403.7,1,576148,0,0,0,0,0.6,345688.8,-30,10,10,10,10,0.42,0.66,0.66,0.66,0.66,150,241982.16,0,0,0,0,241982.16,2160555,0,0,0,0,2160555
"BR0249",3,399.403325358649,299.531366951489,290.889912118574,393.403325358649,293.531366951489,284.889912118574,1.39786938462028,6,2,4,48,0.966674237571528,30,0,0,282539,0,282539,0,282539,0,0,0,0,5886.22916666667,0,0,0,5886.22916666667,14,15200626,9823324,16858856,0,0,0.6,1794977.4,-30,-30,-30,10,10,0.42,0.42,0.42,0.66,0.66,150,0,118666.38,0,0,0,118666.38,0,882934.375,0,0,0,882934.375
"BR0250",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,0,0,13200,0,13200,0,13200,0,0,0,0,275,0,0,0,275,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,0,5544,0,0,0,5544,0,41250,0,0,0,41250
"BR0251",3,399.73284817278,269.792928196326,343.999201005041,393.73284817278,263.792928196326,337.999201005041,1.33905155273821,5,2,4,40,0.858764507415755,43,0,0,120133,0,120133,0,120133,0,0,0,0,3003.325,0,0,0,3003.325,4,0,5649776,777064,0,0,0.6,964026,10,-30,-20,10,10,0.66,0.42,0.48,0.66,0.66,150,0,50455.86,0,0,0,50455.86,0,450498.75,0,0,0,450498.75
"BR0252",3,399.73284817278,269.792928196326,343.999201005041,393.73284817278,263.792928196326,337.999201005041,1.33905155273821,5,2,4,40,0.858764507415755,43,0,0,1165084,5540,1170624,0,1170624,0,0,0,0,29265.6,0,0,0,29265.6,4,0,5649776,777064,0,0,0.6,964026,10,-30,-20,10,10,0.66,0.42,0.48,0.66,0.66,150,0,491662.08,0,0,0,491662.08,0,4389840,0,0,0,4389840
"BR0253",3,398.160604168388,276.111906237395,354.075095717425,392.160604168388,270.111906237395,348.075095717425,1.34854502081157,5,2,4,40,0.901062789692161,10,0,0,1913149,0,1913149,1913149,0,0,0,0,47828.725,0,0,0,0,47828.725,2,3904932,0,0,0,0,0.6,1171479.6,-30,10,10,10,10,0.42,0.66,0.66,0.66,0.66,150,803522.58,0,0,0,0,803522.58,7174308.75,0,0,0,0,7174308.75
"BR0254",3,398.160604168388,276.111906237395,354.075095717425,392.160604168388,270.111906237395,348.075095717425,1.34854502081157,5,2,4,40,0.901062789692161,10,0,0,39317,0,39317,39317,0,0,0,0,982.925,0,0,0,0,982.925,2,3904932,0,0,0,0,0.6,1171479.6,-30,10,10,10,10,0.42,0.66,0.66,0.66,0.66,150,16513.14,0,0,0,0,16513.14,147438.75,0,0,0,0,147438.75
"BR0255",3,398.71731535038,290.364648791201,359.218365142756,392.71731535038,284.364648791201,353.218365142756,1.37816392828316,5,2,4,40,0.962683709041589,14,0,0,702946,4513,707459,0,0,0,707459,0,0,0,0,0,17686.475,17686.475,4,0,49492,0,0,4629072,0.6,701784.6,10,10,10,10,-30,0.66,0.66,0.66,0.66,0.42,150,0,0,0,0,297132.78,297132.78,0,0,0,0,2652971.25,2652971.25
"BR0256",3,398.71731535038,290.364648791201,359.218365142756,392.71731535038,284.364648791201,353.218365142756,1.37816392828316,5,2,4,40,0.962683709041589,14,0,0,408317,0,408317,0,0,0,408317,0,0,0,0,0,10207.925,10207.925,4,0,49492,0,0,4629072,0.6,701784.6,10,10,10,10,-30,0.66,0.66,0.66,0.66,0.42,150,0,0,0,0,171493.14,171493.14,0,0,0,0,1531188.75,1531188.75
"BR0257",3,399.403325358649,299.531366951489,290.889912118574,393.403325358649,293.531366951489,284.889912118574,1.39786938462028,6,2,4,48,0.966674237571528,30,0,0,114566,1136,115702,0,62721,52981,0,0,0,1306.6875,1103.77083333333,0,0,2410.45833333333,14,15200626,9823324,16858856,0,0,0.6,1794977.4,-30,-30,-30,10,10,0.42,0.42,0.42,0.66,0.66,150,0,26342.82,22252.02,0,0,48594.84,0,196003.125,165565.625,0,0,361568.75
"BR0258",3,399.879450675377,299.913580311683,299.899489682015,393.879450675377,293.913580311683,293.899489682015,1.39958606197412,6,2,4,48,0.999075810935959,51,0,0,128133,503,128636,0,128636,0,0,0,0,2679.91666666667,0,0,0,2679.91666666667,18,136782,31428684,9133218,1691766,9687888,0.6,1735944.6,10,-30,-30,-10,-30,0.66,0.42,0.42,0.54,0.42,150,0,54027.12,0,0,0,54027.12,0,401987.5,0,0,0,401987.5
"BR0259",3,399.707692424025,269.789457249705,252.609612684429,393.707692424025,263.789457249705,246.609612684429,1.33899429934746,7,2,4,56,0.882798614033888,40,0,0,38639,0,38639,0,38639,0,0,0,0,689.982142857143,0,0,0,689.982142857143,10,680,5815640,5053100,510,610,0.6,652232.4,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,16228.38,0,0,0,16228.38,0,103497.321428571,0,0,0,103497.321428571
"BR0260",3,399.600991575886,273.593475697859,221.693409032635,393.600991575886,267.593475697859,215.693409032635,1.34638893454749,8,2,4,64,0.897679508200255,35,16557,0,0,0,16557,0,0,0,0,16557,0,0,0,258.703125,0,258.703125,8,0,0,0,8457616,0,0.6,634321.2,10,10,10,-30,10,0.66,0.66,0.66,0.42,0.66,150,0,0,0,6953.94,0,6953.94,0,0,0,38805.46875,0,38805.46875
"BR0261",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,28626,0,0,0,28626,0,24918,3708,0,0,0,346.083333333333,51.5,0,0,397.583333333333,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,0,10465.56,1779.84,0,0,12245.4,0,51912.5,7725,0,0,59637.5
"BR0262",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,9883,0,0,0,9883,0,9883,0,0,0,0,137.263888888889,0,0,0,137.263888888889,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,0,4150.86,0,0,0,4150.86,0,20589.5833333333,0,0,0,20589.5833333333
"BR0263",3,399.029021458927,239.787292105319,206.542616533952,393.029021458927,233.787292105319,200.542616533952,1.27763262712849,8,2,5,80,0.914927264806229,22,47162,0,0,0,47162,47162,0,0,0,0,589.525,0,0,0,0,589.525,1,47162,0,0,0,0,0.6,28297.2,0,10,10,10,10,0.6,0.66,0.66,0.66,0.66,150,28297.2,0,0,0,0,28297.2,88428.75,0,0,0,0,88428.75
"BR0264",3,399.79411415875,239.950962354025,215.483884683226,393.79411415875,233.950962354025,209.483884683226,1.27949015302555,8,2,5,80,0.957017627627729,45,163709,0,0,0,163709,96397,0,0,0,67312,1204.9625,0,0,841.4,0,2046.3625,5,3997110,514185,0,1234415,0,0.6,689485.2,-30,-20,10,-20,10,0.42,0.48,0.66,0.48,0.66,150,40486.74,0,0,32309.76,0,72796.5,180744.375,0,0,126210,0,306954.375
"BR0265",3,399.259674904599,239.837820648833,196.052733420557,393.259674904599,233.837820648833,190.052733420557,1.27819499110686,9,2,5,90,0.977788198095524,26,68585,0,0,0,68585,0,0,68585,0,0,0,0,762.055555555556,0,0,762.055555555556,3,0,2047293,544641,0,0,0.6,518386.8,10,-30,-20,10,10,0.66,0.42,0.48,0.66,0.66,150,0,0,32920.8,0,0,32920.8,0,0,114308.333333333,0,0,114308.333333333
"BR0266",3,399.828921779431,299.877356999302,271.931420790883,393.828921779431,293.877356999302,265.931420790883,1.39941255755747,6,2,4,48,0.905679987311111,48,0,32727,0,0,32727,0,32727,0,0,0,0,681.8125,0,0,0,681.8125,14,374374,7437836,18446778,185668,2225328,0.6,1228713.6,0,-30,-30,10,-20,0.6,0.42,0.42,0.66,0.48,150,0,13745.34,0,0,0,13745.34,0,102271.875,0,0,0,102271.875
"BR0267",3,399.877441753675,277.234396359934,298.438073667139,393.877441753675,271.234396359934,292.438073667139,1.35422367622722,6,2,4,48,0.919021653979895,50,161176,0,0,0,161176,0,0,161176,0,0,0,0,3357.83333333333,0,0,3357.83333333333,9,0,9281511,4539762,0,0,0.6,921418.2,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,0,67693.92,0,0,67693.92,0,0,503675,0,0,503675
"BR0268",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,0,327106,0,0,327106,167630,0,0,0,159476,2095.375,0,0,1993.45,0,4088.825,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,70404.6,0,0,76548.48,0,146953.08,314306.25,0,0,299017.5,0,613323.75
"BR0269",3,398.579922309114,276.660762454932,199.633529189483,392.579922309114,270.660762454932,193.633529189483,1.35048136952809,9,2,4,72,0.917244740936732,11,0,91498,0,0,91498,47704,0,0,0,43794,662.555555555556,0,0,608.25,0,1270.80555555556,14,1653176,23126782,5354454,10334100,0,0.6,1734364.8,-20,-30,-20,-30,10,0.48,0.42,0.48,0.42,0.66,150,22897.92,0,0,18393.48,0,41291.4,99383.3333333333,0,0,91237.5,0,190620.833333333
"BR0270",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,0,50204,0,0,50204,0,32403,17801,0,0,0,450.041666666667,247.236111111111,0,0,697.277777777778,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,13609.26,7476.42,0,0,21085.68,0,67506.25,37085.4166666667,0,0,104591.666666667
"BR0271",3,399.4566572862,299.559680438227,199.726211629175,393.4566572862,293.559680438227,193.726211629175,1.39803267544885,9,2,4,72,0.995810829214127,31,0,51599,0,0,51599,0,27922,23677,0,0,0,387.805555555556,328.847222222222,0,0,716.652777777778,26,14612468,14809158,44233852,878410,3754218,0.6,1806648.6,-30,-30,-30,0,-20,0.42,0.42,0.42,0.6,0.48,150,0,11727.24,9944.34,0,0,21671.58,0,58170.8333333333,49327.0833333333,0,0,107497.916666667
"BR0272",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,39097,0,0,39097,0,0,39097,0,0,0,0,698.160714285714,0,0,698.160714285714,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,16420.74,0,0,16420.74,0,0,104724.107142857,0,0,104724.107142857
"BR0273",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,0,26831,0,0,26831,0,20493,6338,0,0,0,320.203125,99.03125,0,0,419.234375,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,0,8607.06,2661.96,0,0,11269.02,0,48030.46875,14854.6875,0,0,62885.15625
"BR0274",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,19222,0,0,19222,0,14930,4292,0,0,0,266.607142857143,76.6428571428571,0,0,343.25,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,6270.6,1802.64,0,0,8073.24,0,39991.0714285714,11496.4285714286,0,0,51487.5
"BR0275",3,399.555692758424,299.7087205161,179.217411522359,393.555692758424,293.7087205161,173.217411522359,1.39852882654905,10,2,4,80,0.993580710943846,34,0,61369,0,0,61369,0,61369,0,0,0,0,767.1125,0,0,0,767.1125,31,29736998,33095755,3208686,10585229,15891313,0.6,1790670.6,-30,-30,-20,-20,-30,0.42,0.42,0.48,0.48,0.42,150,0,25774.98,0,0,0,25774.98,0,115066.875,0,0,0,115066.875
"BR0276",3,398.705408975371,298.983218032755,163.357544839731,392.705408975371,292.983218032755,157.357544839731,1.39537725401625,11,2,4,88,0.991692596752447,13,0,66448,0,0,66448,0,66448,0,0,0,0,755.090909090909,0,0,0,755.090909090909,15,2084415,11326320,83385,496680,1066470,0.6,602290.8,-20,-30,10,0,-10,0.48,0.42,0.66,0.6,0.54,150,0,27908.16,0,0,0,27908.16,0,113263.636363636,0,0,0,113263.636363636
"BR0277",3,399.877441753675,277.234396359934,298.438073667139,393.877441753675,271.234396359934,292.438073667139,1.35422367622722,6,2,4,48,0.919021653979895,50,0,79676,0,0,79676,0,0,79676,0,0,0,0,1659.91666666667,0,0,1659.91666666667,9,0,9281511,4539762,0,0,0.6,921418.2,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,0,33463.92,0,0,33463.92,0,0,248987.5,0,0,248987.5
"BR0278",3,399.877441753675,277.234396359934,298.438073667139,393.877441753675,271.234396359934,292.438073667139,1.35422367622722,6,2,4,48,0.919021653979895,50,0,68416,0,0,68416,0,0,68416,0,0,0,0,1425.33333333333,0,0,1425.33333333333,9,0,9281511,4539762,0,0,0.6,921418.2,10,-30,-30,10,10,0.66,0.42,0.42,0.66,0.66,150,0,0,28734.72,0,0,28734.72,0,0,213800,0,0,213800
"BR0279",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,90724,0,0,90724,0,0,90724,0,0,0,0,1620.07142857143,0,0,1620.07142857143,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,38104.08,0,0,38104.08,0,0,243010.714285714,0,0,243010.714285714
"BR0280",3,399.693335084587,299.762924302295,257.100144978147,393.693335084587,293.762924302295,251.100144978147,1.39891251877376,7,2,4,56,0.998277846887019,38,0,87449,0,0,87449,0,0,87449,0,0,0,0,1561.58928571429,0,0,1561.58928571429,28,29084916,14313292,21513156,8963136,15359960,0.6,1912167,-30,-30,-30,-20,-30,0.42,0.42,0.42,0.48,0.42,150,0,0,36728.58,0,0,36728.58,0,0,234238.392857143,0,0,234238.392857143
"BR0281",3,399.464172072871,299.587905218947,219.748735251768,393.464172072871,293.587905218947,213.748735251768,1.39810415458364,8,2,4,64,0.974012947325199,32,0,19900,0,0,19900,19900,0,0,0,0,310.9375,0,0,0,0,310.9375,25,13163925,24203000,19799650,1645275,2645925,0.6,1474986.6,-30,-30,-30,-10,-20,0.42,0.42,0.42,0.54,0.48,150,8358,0,0,0,0,8358,46640.625,0,0,0,0,46640.625
"BR0282",3,399.828921779431,299.877356999302,271.931420790883,393.828921779431,293.877356999302,265.931420790883,1.39941255755747,6,2,4,48,0.905679987311111,48,0,19984,0,0,19984,3121,7105,4650,2766,2342,65.0208333333333,148.020833333333,96.875,48.7916666666667,57.625,416.333333333333,14,374374,7437836,18446778,185668,2225328,0.6,1228713.6,0,-30,-30,10,-20,0.6,0.42,0.42,0.66,0.48,150,1872.6,2984.1,1953,1545.72,1327.68,9683.1,9753.125,22203.125,14531.25,7318.75,8643.75,62450
