"codigo_producto","descripcion_producto","ingrediente_forma","tipo_proyecto","subcategoria","categoria","tamaño_corte","peso_neto_caja","tamaño_paquete","cantidad_paquetes","peso_neto_paquete","caja_tipo_id","volumen_producto_canal_servicios_comida","volumen_producto_canal_minorista","volumen_producto_canal_cadenas_corporativas","volumen_producto_canal_otros","volumen_producto_total","volumen_producto_planta_buenos_aires","volumen_producto_planta_curitiba","volumen_producto_planta_santiago","volumen_producto_planta_monterrey","volumen_producto_planta_bakersfield","cantidad_pallets_planta_buenos_aires","cantidad_pallets_planta_curitiba","cantidad_pallets_planta_santiago","cantidad_pallets_planta_monterrey","cantidad_pallets_planta_bakersfield","cantidad_pallets_total","costo_total_planta_buenos_aires","costo_total_planta_curitiba","costo_total_planta_santiago","costo_total_planta_monterrey","costo_total_planta_bakersfield","costo_pallets_planta_buenos_aires","costo_pallets_planta_curitiba","costo_pallets_planta_santiago","costo_pallets_planta_monterrey","costo_pallets_planta_bakersfield","costo_pallets_total","costo_total"
"BR0257","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref 9HL","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2060590a59a5c59ff1bb32dbffe1028b",0,0,114566,1136,115702,0,62721,52981,0,0,0,1307,1104,0,0,2411,0,28538.055,30993.885,0,0,0,196050,165600,0,0,361650,59531.94
"BR0258","BonsaiPremium Bastones rectos de brocoli 6x6 mm 5 x 2,5 kg | Ref EBV","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"2060590a59a5c59ff1bb32dbffe1028b",0,0,128133,503,128636,0,128636,0,0,0,0,2680,0,0,0,2680,0,58529.38,0,0,0,0,402000,0,0,0,402000,58529.38
"BR0259","5 bolsas de 2,5 kg | Corte rustico de brocoli | Ref VYR","Corte rustico de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"d85b31778b741c8bdb462d9f332e56d2",0,0,38639,0,38639,0,38639,0,0,0,0,690,0,0,0,690,0,25115.35,0,0,0,0,103500,0,0,0,103500,25115.35
"BR0260","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref RZ3","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites Salados","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"f95687311339e4b9b0ef5622b26fd941",16557,0,0,0,16557,0,0,0,16557,0,0,0,0,259,0,259,0,0,0,6953.94,0,0,0,0,38850,0,38850,6953.94
"BR0261","BonsaiPremium Gajos de brocoli 5 x 2,5 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"83d3c7c10fbc6fe2e476fd8c600855e2",28626,0,0,0,28626,0,24918,3708,0,0,0,347,52,0,0,399,0,10465.56,1779.84,0,0,0,52050,7800,0,0,59850,12245.4
"BR0262","BonsaiVegetales Cubos de brocoli 11 x 1 kg","Cubos de brocoli","Forma estable","Guarniciones - Cubos","Guarniciones","Forma",11,"11 X 1 KG",11,1,"83d3c7c10fbc6fe2e476fd8c600855e2",9883,0,0,0,9883,0,9883,0,0,0,0,138,0,0,0,138,0,4150.86,0,0,0,0,20700,0,0,0,20700,4150.86
"BR0263","5 bolsas de 2,5 kg | Bastones rectos de brocoli | Ref 2YG","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Corte steak",12.5,"5 X 2,5 KG",5,2.5,"b9470f0403af99853ed89bcf86be3235",47162,0,0,0,47162,47162,0,0,0,0,737,0,0,0,0,737,30655.3,0,0,0,0,110550,0,0,0,0,110550,30655.3
"BR0264","5 bolsas de 2,5 kg | Bastones rectos de brocoli | Ref GW2","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"1a3ffa8018de4637afcdd1e390e2602a",163709,0,0,0,163709,96397,0,0,67312,0,1507,0,0,1052,0,2559,50126.44,0,0,35002.24,0,226050,0,0,157800,0,383850,85128.68
"BR0265","Gajos de brocoli - clasico - Caja de 5 packs de 2,5 kg | Ref SF8","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"3b9cad8a30970ffa68683f11cb2734ba",68585,0,0,0,68585,0,0,68585,0,0,0,0,953,0,0,953,0,0,40122.225,0,0,0,0,142950,0,0,142950,40122.225
"BR0266","13 bolsas de 0,75 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"4989f7c44b56191eebb2c0b95763c0db",0,32727,0,0,32727,0,32727,0,0,0,0,780,0,0,0,780,0,15708.96,0,0,0,0,117000,0,0,0,117000,15708.96
"BR0267","5 bolsas de 2,5 kg | Bastones rectos de brocoli con cabo, crocante","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"5c09a821f787019adf0ee74c5cc31985",161176,0,0,0,161176,0,0,161176,0,0,0,0,4030,0,0,4030,0,0,83811.52,0,0,0,0,604500,0,0,604500,83811.52
"BR0268","BonsaiGreen Bastones rectos de brocoli 9x9 mm 5 x 2,5 kg | Ref 5JJ","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5X2,5 KG",5,2.5,"55b52b97c05b19dbbbefa191622fe36a",0,327106,0,0,327106,167630,0,0,159476,0,2329,0,0,2215,0,4544,76271.65,0,0,82927.52,0,349350,0,0,332250,0,681600,159199.17
"BR0269","BonsaiGreen Bastones rectos de brocoli 9x9 mm 11 x 1 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",11,"11 X 1 KG",11,1,"9a88ed4806deaa5c9b3abac82886d23a",0,91498,0,0,91498,47704,0,0,43794,0,663,0,0,609,0,1272,27906.84,0,0,28466.1,0,99450,0,0,91350,0,190800,56372.94
"BR0270","Bastones rectos de brocoli 9x9 mm - crocante - Caja de 5 packs de 2,5 kg | Ref 0DP","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"614801e8bbdec32546c0d92055dfb596",0,50204,0,0,50204,0,32403,17801,0,0,0,507,279,0,0,786,0,21061.95,12727.715,0,0,0,76050,41850,0,0,117900,33789.665
"BR0271","13 bolsas de 0,75 kg | Bastones rectos de brocoli 9x9 mm crocante","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",9.75,"13 X 0,75 KG",13,0.75,"48d2fa87ef6ac189e633680672b6132e",0,51599,0,0,51599,0,27922,23677,0,0,0,437,370,0,0,807,0,14519.44,10773.035,0,0,0,65550,55500,0,0,121050,25292.475
"BR0272","BonsaiGreen Brocoli zigzag 13 x 0,75 kg","Brocoli zigzag","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"72188210fb21e6ddf6d4aba9a9301c48",0,39097,0,0,39097,0,0,39097,0,0,0,0,699,0,0,699,0,0,25413.05,0,0,0,0,104850,0,0,104850,25413.05
"BR0273","5 bolsas de 2,5 kg | Bastones rectos de brocoli 6x6 mm crocante","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",12.5,"5 X 2.5 KG",2.5,2.5,"ad99ed562d5d808977b10fa512bfde8b",0,26831,0,0,26831,0,20493,6338,0,0,0,321,100,0,0,421,0,11988.405,4119.7,0,0,0,48150,15000,0,0,63150,16108.105
"BR0274","BonsaiGreen Bastones rectos de brocoli 6x6 mm crocante 13 x 1 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Fino",13,"13 X 1 KG",13,1,"c61dafed9b7d2c7f917d4debf65896c1",0,19222,0,0,19222,0,14930,4292,0,0,0,312,90,0,0,402,0,10674.95,2510.82,0,0,0,46800,13500,0,0,60300,13185.77
"BR0275","Gajos de brocoli - sazonado - Caja de 13 packs de 0,75 kg | Ref Y7V","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"4f08f853cf7f9be28571df66a50bc322",0,61369,0,0,61369,0,61369,0,0,0,0,768,0,0,0,768,0,35900.865,0,0,0,0,115200,0,0,0,115200,35900.865
"BR0276","BonsaiGreen Gajos de brocoli sazonado 5 x 2,5 kg | Ref B13","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 x 2,5 kg",5,2.5,"116dda17a7b7fb82c62f462ef4a94218",0,66448,0,0,66448,0,66448,0,0,0,0,831,0,0,0,831,0,30233.84,0,0,0,0,124650,0,0,0,124650,30233.84
"BR0277","BonsaiGreen Brocoli en rejilla sazonado, con cabo 13 x 0,75 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0,75 KG",13,0.75,"ab2be01db2336d90876b25f646f81b48",0,79676,0,0,79676,0,0,79676,0,0,0,0,1660,0,0,1660,0,0,36252.58,0,0,0,0,249000,0,0,249000,36252.58
"BR0278","5 bolsas de 2,5 kg | Brocoli en rejilla sazonado, con cabo | Ref SEK","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ab2be01db2336d90876b25f646f81b48",0,68416,0,0,68416,0,0,68416,0,0,0,0,1426,0,0,1426,0,0,31129.28,0,0,0,0,213900,0,0,213900,31129.28
"BR0279","13 bolsas de 0,75 kg | Espirales de brocoli sazonado, con cabo","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",9.75,"13 X 0.8 KG",0.75,0.75,"c61dafed9b7d2c7f917d4debf65896c1",0,90724,0,0,90724,0,0,90724,0,0,0,0,1891,0,0,1891,0,0,53073.54,0,0,0,0,283650,0,0,283650,53073.54
"BR0280","5 bolsas de 2,5 kg | Espirales de brocoli sazonado, con cabo","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ce9d9f5685ddf0df230b3137826b5cde",0,87449,0,0,87449,0,0,87449,0,0,0,0,1822,0,0,1822,0,0,39789.295,0,0,0,0,273300,0,0,273300,39789.295
"BR0281","11 bolsas de 1 kg | Tortitas de brocoli | Ref 1Y4","Tortitas de brocoli","Forma estable","Guarniciones - Tortitas","Guarniciones","Forma",11,"11 x 1,0 kg",11,1,"63849e2a342c002e41cdca735b7ffa35",0,19900,0,0,19900,19900,0,0,0,0,356,0,0,0,0,356,15323,0,0,0,0,53400,0,0,0,0,53400,15323
"BR0282","BonsaiVegetales Aros de brocoli crocante 13 x 0,5 kg","Aros de brocoli","Co-produccion","Snacks y aperitivos - Aros y Vegetales","Snacks y aperitivos","Forma",6.5,"13 X 0,5 KG",13,0.5,"1fe6b9010b30d1d429fc0c7a240159aa",0,19984,0,0,19984,3121,7105,4650,2342,2766,87,198,130,66,77,558,2059.86,4689.3,3069,1545.72,1825.56,13050,29700,19500,9900,11550,83700,13189.44
"BR0283","Dippers de brocoli - clasico - Caja de 11 packs de 1 kg","Dippers de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"6e24cdcd39a5b66463bacc58cc283eb7",0,25144,0,0,25144,0,25144,0,0,0,0,449,0,0,0,449,0,16343.6,0,0,0,0,67350,0,0,0,67350,16343.6
"BR0284","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 11 packs de 1 kg | Ref 8CD","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Fino",11,"11 x 1,0 kg",11,1,"8044f4664ac51a293ecacbd7a3d0fb38",0,57430,0,0,57430,57430,0,0,0,0,898,0,0,0,0,898,36180.9,0,0,0,0,134700,0,0,0,0,134700,36180.9
"BR0285","BonsaiPremium Gajos de brocoli 11 x 1 kg | Ref 3T5","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"e740f34d87ef8ba88af8bc4375aaebab",0,8419,0,0,8419,1315,2993,1959,987,1165,17,38,25,13,15,108,1012.55,2304.61,1234.17,759.99,897.05,2550,5700,3750,1950,2250,16200,6208.37
"BR0286","11 bolsas de 1 kg | Bastones rectos de brocoli 12x12 mm","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",11,"11 X 1,0kg",11,1,"228ba4e5ea3c7574cbd9ce77434d4525",0,2671,0,0,2671,417,950,621,313,370,6,14,9,5,6,40,321.09,731.5,478.17,241.01,284.9,900,2100,1350,750,900,6000,2056.67
"BR0287","Brocoli en rejilla - sazonado, con cabo - Caja de 5 packs de 2,5 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"ab2be01db2336d90876b25f646f81b48",3201,0,107656,0,110857,0,0,110857,0,0,0,0,2310,0,0,2310,0,0,50439.935,0,0,0,0,346500,0,0,346500,50439.935
"BR0288","BonsaiVegetales Pure de brocoli 5 x 2,5 kg","Pure de brocoli","Co-produccion","Guarniciones - Pure","Guarniciones","Forma",12.5,"5 X 2,5 KG",5,2.5,"b8f10d20eb7db7428c07c066fa1e4da0",124709,0,2741,0,127450,19903,45313,29657,14937,17640,311,709,464,234,276,1994,13135.98,27187.8,17794.2,9858.42,11642.4,46650,106350,69600,35100,41400,299100,79618.8
"BR0289","Gajos de brocoli - clasico - Caja de 5 packs de 2,5 kg | Ref 0F7","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"fe503fe59c48da80878a0b8f7ad58dcb",0,46462,0,0,46462,0,0,0,0,46462,0,0,0,0,726,726,0,0,0,0,30200.3,0,0,0,0,108900,108900,30200.3
"BR0290","BonsaiPremium Brocoli en rejilla 5 x 2,5 kg","Brocoli en rejilla","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",12.5,"5 X 2,5 KG",5,2.5,"02cf77de65b70dd77905e2e33d78478f",0,34241,0,0,34241,0,34241,0,0,0,0,952,0,0,0,952,0,18490.14,0,0,0,0,142800,0,0,0,142800,18490.14
"BR0291","BonsaiGreen Bastones rectos de brocoli 5 x 2,5 kg | Ref BBL","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",12.5,"5 X 2,5 KG",5,2.5,"5a779fb14ea37232001ecf933514d159",0,53472,0,0,53472,0,0,0,0,53472,0,0,0,0,991,991,0,0,0,0,28874.88,0,0,0,0,148650,148650,28874.88
"BR0292","16 bolsas de 0,5 kg | Espirales de brocoli","Espirales de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",8,"16 X 0,5 KG",16,0.5,"c36eddeb93ed1ad7e063fda32344745b",0,61797,0,0,61797,0,61797,0,0,0,0,1717,0,0,0,1717,0,33370.38,0,0,0,0,257550,0,0,0,257550,33370.38
"BR0293","Gajos de brocoli - frito - Caja de 16 packs de 0,75 kg","Gajos de brocoli","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",12,"16 X 0,75 KG",16,0.75,"79637c70988d89fe3abe191b59c1ed0c",0,65498,0,0,65498,0,0,0,0,65498,0,0,0,0,1170,1170,0,0,0,0,38316.33,0,0,0,0,175500,175500,38316.33
"BR0294","BonsaiGreen Bastones rectos de brocoli sin gluten 13 x 0,75 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",9.75,"13 X 0,75 KG",13,0.75,"3cdb44bb6e06ba2151d665a0c599b894",0,8197,0,0,8197,0,0,0,0,8197,0,0,0,0,137,137,0,0,0,0,5410.02,0,0,0,0,20550,20550,5410.02
"BR0295","Brocoli en rejilla - clasico - Caja de 13 packs de 0,5 kg | Ref XOB","Brocoli en rejilla","Forma estable","Bastones clasicos - Sigilo","Bastones clasicos","Forma",6.5,"13x0,5 kg",13,0.5,"c96df5913565ba35f3e02e744c9a6dde",0,27938,0,0,27938,0,27938,0,0,0,0,666,0,0,0,666,0,13410.24,0,0,0,0,99900,0,0,0,99900,13410.24
"BR0296","Bastones rectos de brocoli - clasico - Caja de 11 packs de 1,25 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13.75,"11 X 1,25 KG",11,1.25,"c96df5913565ba35f3e02e744c9a6dde",0,42128,0,0,42128,0,0,0,0,42128,0,0,0,0,1004,1004,0,0,0,0,20221.44,0,0,0,0,150600,150600,20221.44
"BR0297","13 bolsas de 0,5 kg | Bastones rectos de brocoli sin gluten, con cabo","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",6.5,"13 X 0,5 KG",13,0.5,"3068e6f2a2ce79314e458b7a6ab57b4d",0,112903,0,0,112903,0,0,0,0,112903,0,0,0,0,1283,1283,0,0,0,0,58709.56,0,0,0,0,192450,192450,58709.56
"BR0298","Bastones rectos de brocoli - sazonado - Caja de 13 packs de 0,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",6.5,"13 X 0,5 KG",13,0.5,"e86f3262de6efa8372f7a6e317b74e6b",0,28852,0,0,28852,0,0,0,0,28852,0,0,0,0,328,328,0,0,0,0,18753.8,0,0,0,0,49200,49200,18753.8
"BR0299","13 bolsas de 1 kg | Bastones rectos de brocoli | Ref B8C","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Grueso",13,"13 X 1 KG",13,1,"600cd59259a79d7fa6a1bffb6451bb8a",0,10947,0,0,10947,0,0,0,0,10947,0,0,0,0,196,196,0,0,0,0,7827.105,0,0,0,0,29400,29400,7827.105
"BR0300","13 bolsas de 0,75 kg | Bastones rectos de brocoli 9x9 mm sin gluten, horneado","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",9.75,"13X 0,8 KG",13,0.75,"a231d37bbfd765b2d130853c472c6f8c",0,537174,0,0,537174,0,166453,370721,0,0,0,2601,5793,0,0,8394,0,93213.68,207603.76,0,0,0,390150,868950,0,0,1259100,300817.44
"BR0301","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 11 packs de 1 kg | Ref 4YH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Fino",11,"11 X 1 KG",11,1,"d8d0e4bd0a27b5d4b00b32f474a5923a",0,84080,0,0,84080,0,0,0,84080,0,0,0,0,1752,0,1752,0,0,0,52970.4,0,0,0,0,262800,0,262800,52970.4
"BR0302","Bastones rectos de brocoli 10x10 mm - clasico - Caja de 5 packs de 1,75 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",8.75,"5 X 1,75 KG",5,1.75,"d26d5d6c9610627f969c12fa3f73a697",0,743209,0,0,743209,662841,80368,0,0,0,10357,1256,0,0,0,11613,324792.09,50631.84,0,0,0,1553550,188400,0,0,0,1741950,375423.93
"BR0303","BonsaiVegetales Rosti de brocoli 2 x 3 kg","Rosti de brocoli","Forma estable","Guarniciones - Legumes Croquetas","Guarniciones","Forma",6,"2 X 3 KG",2,3,"25b51ca97d24c6dd7fdc2fd6f9551dac",9612,0,0,0,9612,9612,0,0,0,0,110,0,0,0,0,110,6728.4,0,0,0,0,16500,0,0,0,0,16500,6728.4
"BR0304","Bocados de brocoli con mozzarella - clasico - Caja de 5 packs de 1 kg | Ref 3D8","Bocados de brocoli con mozzarella","Co-produccion","Snacks y aperitivos - Queso","Snacks y aperitivos","Forma",5,"5 X 1,0 kg",5,1,"4b244c7cfb71e51bf24fcc396d19c509",135472,0,16117,0,151589,23672,53895,35274,17766,20982,296,674,441,223,263,1897,14203.2,29103.3,19047.96,10659.6,12589.2,44400,101100,66150,33450,39450,284550,85603.26
"BR0305","Bastones rectos de brocoli 11x11 mm - clasico - Caja de 5 packs de 2,5 kg | Ref F3B","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"125888817c4da192ce9335454b8d4432",3162,0,25544,164,28870,0,0,28870,0,0,0,0,602,0,0,602,0,0,20209,0,0,0,0,90300,0,0,90300,20209
"BR0306","Bastones rectos de brocoli 12x12 mm - clasico - Caja de 5 packs de 2,5 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Reserva Privada","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"bf05ab5b9fe071ca604f12617c73c3ec",2,0,890710,0,890712,890712,0,0,0,0,18557,0,0,0,0,18557,405273.96,0,0,0,0,2783550,0,0,0,0,2783550,405273.96
"BR0307","Bastones rectos de brocoli 6x6 mm - clasico - Caja de 5 packs de 2,5 kg | Ref 5W7","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Fino",12.5,"5 X 2,5 KG",5,2.5,"3ee40e049bab5e95db9b552be527cd7d",0,36192,0,0,36192,36192,0,0,0,0,754,0,0,0,0,754,25334.4,0,0,0,0,113100,0,0,0,0,113100,25334.4
"BR0308","BonsaiGreen Bastones rectos de brocoli 6x6 mm 11 x 1 kg","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Fino",11,"11 X 1 KG",11,1,"3665e3bea9deb6de2f6ad8e308473be4",0,32017,0,0,32017,32017,0,0,0,0,501,0,0,0,0,501,22411.9,0,0,0,0,75150,0,0,0,0,75150,22411.9
"BR0309","BonsaiPremium Gajos de brocoli 11 x 1 kg | Ref RF0","Gajos de brocoli","Forma estable","Bastones clasicos - Reserva Privada","Bastones clasicos","Forma",11,"11 X 1 KG",11,1,"e740f34d87ef8ba88af8bc4375aaebab",2519,74974,0,0,77493,0,0,77493,0,0,0,0,969,0,0,969,0,0,48820.59,0,0,0,0,145350,0,0,145350,48820.59
"BR0310","5 bolsas de 1 kg | Aros de brocoli","Aros de brocoli","Co-produccion","Snacks y aperitivos - Aros y Vegetales","Snacks y aperitivos","Forma",5,"5X 1,0 KG",5,1,"e743e947473252606cfa14519dbf593b",81950,0,2252,0,84202,13149,29937,19594,9868,11654,274,624,409,206,243,1756,8678.34,14369.76,9405.12,6512.88,7691.64,41100,93600,61350,30900,36450,263400,46657.74
"BR0310XL","5 bolsas de 1 kg | Aros de brocoli XL","Aros de brocoli","Co-produccion","Snacks y aperitivos - Aros y Vegetales","Snacks y aperitivos","Forma",5,"5 x 1,0 kg",5,1,"76707310f2a6b601d4f7815c21f6e7bd",90679,0,2492,0,93171,14550,33125,21680,10920,12896,405,921,603,304,359,2592,9603,19875,13008,7207.2,8511.36,60750,138150,90450,45600,53850,388800,58204.56
"BR0311","Aros de brocoli - crocante - Caja de 5 packs de 1 kg","Aros de brocoli","Co-produccion","Snacks y aperitivos - Aros y Vegetales","Snacks y aperitivos","Forma",5,"5 X 1 KG",5,1,"25a862538c3d2488d1284dc2bd9244f3",56336,0,2,0,56338,8798,20030,13109,6603,7798,184,418,274,138,163,1177,5278.8,10816.2,7865.4,3961.8,4678.8,27600,62700,41100,20700,24450,176550,32601
"BR0312","BonsaiVegetales Aros de brocoli 5 x 1 kg","Aros de brocoli","Co-produccion","Snacks y aperitivos - Aros y Vegetales","Snacks y aperitivos","Forma",5,"5X 1,0 KG",5,1,"25a862538c3d2488d1284dc2bd9244f3",56648,0,0,0,56648,8846,20140,13182,6639,7841,185,420,275,139,164,1183,5307.6,10875.6,7909.2,3983.4,4704.6,27750,63000,41250,20850,24600,177450,32780.4
"BR0313","Aros de brocoli - crocante - Caja de 5 packs de 1 kg","Aros de brocoli","Co-produccion","Snacks y aperitivos - Aros y Vegetales","Snacks y aperitivos","Forma",5,"5 X 1 KG",5,1,"25a862538c3d2488d1284dc2bd9244f3",96723,0,2638,0,99361,15516,35326,23121,11645,13753,324,736,482,243,287,2072,9309.6,19076.04,13872.6,6987,8251.8,48600,110400,72300,36450,43050,310800,57497.04
"BR0314","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref CIH","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"bbc4a9c702728931b676523ffd513a75",449345,0,0,0,449345,0,0,11770,0,437575,0,0,164,0,6078,6242,0,0,8415.55,0,227539,0,0,24600,0,911700,936300,235954.55
"BR0314XL","Bastones rectos de brocoli 9x9 mm - clasico - Caja de 5 packs de 2,5 kg | Ref CIH XL","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"9bad717e71278467a7e45ca1001c12ee",438153,0,0,0,438153,0,0,11477,0,426676,0,0,160,0,5927,6087,0,0,8206.055,0,221871.52,0,0,24000,0,889050,913050,230077.575
"BR0315","5 bolsas de 2,5 kg | Bastones rectos de brocoli 11x11 mm | Ref CIA","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5kg",5,2.5,"5de73c5764aabd7851aff9fdd3125d98",73214,0,0,3345,76559,0,0,76559,0,0,0,0,957,0,0,957,0,0,48232.17,0,0,0,0,143550,0,0,143550,48232.17
"BR0316","5 bolsas de 2,5 kg | Bastones rectos de brocoli 9x9 mm | Ref AAM","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5 X 2,5 kg",5,2.5,"f152ca1c81c447e9f47aac4e934dc6fc",57896,0,0,0,57896,41815,0,0,16081,0,523,0,0,202,0,725,26343.45,0,0,12382.37,0,78450,0,0,30300,0,108750,38725.82
"BR0317","BonsaiGreen Bastones rectos de brocoli 11x11 mm 5 x 2,5 kg | Ref JZT","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"f152ca1c81c447e9f47aac4e934dc6fc",58373,0,0,0,58373,51399,0,0,0,6974,643,0,0,0,88,731,32381.37,0,0,0,5369.98,96450,0,0,0,13200,109650,37751.35
"BR0318","BonsaiGreen Bastones rectos de brocoli 9x9 mm con cabo 5 x 2,5 kg | Ref GLD","Bastones rectos de brocoli","Estacional","Bastones clasicos - Sigilo","Bastones clasicos","Medio",12.5,"5 X 2,5 KG",5,2.5,"8850d576186653964c356b848cd2153a",23876,0,0,0,23876,3728,8489,5556,2798,3305,59,133,87,44,52,375,2665.52,6069.635,3972.54,2000.57,2363.075,8850,19950,13050,6600,7800,56250,17071.34
"BR0319","Bastones rectos de brocoli 13x13 mm - clasico - Caja de 5 packs de 2,5 kg | Ref DHZ","Bastones rectos de brocoli","Estacional","Bastones clasicos - Legumes Frites","Bastones clasicos","Grueso",12.5,"5 X 2,5 KG",5,2.5,"ec50ec2078db5c1fbf57db09049b95f3",24396,0,0,0,24396,19886,0,0,0,4510,249,0,0,0,57,306,15312.22,0,0,0,3472.7,37350,0,0,0,8550,45900,18784.92
